26,fine,TUTA1-D-C-1B,THUSAM-D-C-1A,野葛根,-2,0,-1,0.8128,0.727
27,coarse,TUTA1-D-C-1B,THUSAM-D-C-1A,秧歌,1,1,-1,0.7598,0.907
27,fine,TUTA1-D-C-1B,THUSAM-D-C-1A,秧歌,1,1,-1,0.7975,0.9378
28,coarse,TUTA1-D-C-1B,THUSAM-D-C-1A,卫子夫,-3,1,-1,0.9959,0.6953
28,fine,TUTA1-D-C-1B,THUSAM-D-C-1A,卫子夫,-3,1,-1,0.6457,0.3897
29,fine,TUTA1-D-C-1B,THUSAM-D-C-1A,佛教音乐,1,1,0,0.7849,0.8224
1,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,先知,0,1,1,0.1825,0.6221
1,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,先知,0,1,1,0.1096,0.4901
2,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,波斯猫,-1,0,1,0.4365,0.3836
2,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,波斯猫,-1,0,1,0.3296,0.234
6,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,小米,-4,-4,-3,0.3526,0.2772
6,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,小米,-4,-4,-3,0.441,0.0983
8,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,云轩,-1,2,2,0.0,0.5448
8,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,云轩,-1,2,2,0.0,0.5448
9,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,遮天,-4,1,2,0.8774,0.5444
9,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,遮天,-4,1,2,0.886,0.3783
11,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,秋菊,-4,2,-3,0.6176,0.5874
15,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,嫦娥,-1,-2,-2,0.9167,0.3815
15,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,嫦娥,-1,-2,-2,0.7709,0.1674
16,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,程序员,-4,0,-1,0.8818,0.1358
16,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,程序员,-4,0,-1,0.6665,0.0736
18,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,科学美国人,0,0,0,0.8428,0.6887
18,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,科学美国人,0,0,0,0.5714,0.4833
21,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,婚戒,-4,-1,-3,0.9017,0.5693
21,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,婚戒,-4,-1,-3,0.5979,0.2014
24,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,心理测试,0,-2,0,0.8458,0.3603
24,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,心理测试,0,-2,0,0.6228,0.1744
25,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,椰岛造型,-1,-2,0,0.7508,0.3302
25,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,椰岛造型,-1,-2,0,0.5357,0.2293
27,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,秧歌,-4,-1,1,0.7598,0.5751
27,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,秧歌,-4,-1,1,0.7975,0.3347
32,coarse,TUTA1-D-C-1B,THUSAM-D-C-2A,哈利波特,0,0,0,0.9178,0.4735
32,fine,TUTA1-D-C-1B,THUSAM-D-C-2A,哈利波特,0,0,0,0.74,0.302
